year,ignore,temperature,percentile,scenario,color_val
1928.04,,0.156,50,blue,"rgb(100,100,255)"
1929.04,,0.16,50,blue,"rgb(100,100,255)"
1930.04,,0.163,50,blue,"rgb(100,100,255)"
1931.04,,0.166,50,blue,"rgb(100,100,255)"
1932.04,,0.17,50,blue,"rgb(100,100,255)"
1933.04,,0.175,50,blue,"rgb(100,100,255)"
1934.04,,0.179,50,blue,"rgb(100,100,255)"
1935.04,,0.184,50,blue,"rgb(100,100,255)"
1936.04,,0.188,50,blue,"rgb(100,100,255)"
1937.04,,0.192,50,blue,"rgb(100,100,255)"
1938.04,,0.196,50,blue,"rgb(100,100,255)"
1939.04,,0.2,50,blue,"rgb(100,100,255)"
1940.04,,0.204,50,blue,"rgb(100,100,255)"
1941.04,,0.208,50,blue,"rgb(100,100,255)"
1942.04,,0.212,50,blue,"rgb(100,100,255)"
1943.04,,0.215,50,blue,"rgb(100,100,255)"
1944.04,,0.219,50,blue,"rgb(100,100,255)"
1945.04,,0.221,50,blue,"rgb(100,100,255)"
1946.04,,0.223,50,blue,"rgb(100,100,255)"
1947.04,,0.225,50,blue,"rgb(100,100,255)"
1948.04,,0.226,50,blue,"rgb(100,100,255)"
1949.04,,0.227,50,blue,"rgb(100,100,255)"
1950.04,,0.229,50,blue,"rgb(100,100,255)"
1951.04,,0.231,50,blue,"rgb(100,100,255)"
1952.04,,0.233,50,blue,"rgb(100,100,255)"
1953.04,,0.235,50,blue,"rgb(100,100,255)"
1954.04,,0.238,50,blue,"rgb(100,100,255)"
1955.04,,0.24,50,blue,"rgb(100,100,255)"
1956.04,,0.242,50,blue,"rgb(100,100,255)"
1957.04,,0.245,50,blue,"rgb(100,100,255)"
1958.04,,0.248,50,blue,"rgb(100,100,255)"
1959.04,,0.251,50,blue,"rgb(100,100,255)"
1960.04,,0.255,50,blue,"rgb(100,100,255)"
1961.04,,0.259,50,blue,"rgb(100,100,255)"
1962.04,,0.262,50,blue,"rgb(100,100,255)"
1963.04,,0.265,50,blue,"rgb(100,100,255)"
1964.04,,0.269,50,blue,"rgb(100,100,255)"
1965.04,,0.273,50,blue,"rgb(100,100,255)"
1966.04,,0.278,50,blue,"rgb(100,100,255)"
1967.04,,0.283,50,blue,"rgb(100,100,255)"
1968.04,,0.289,50,blue,"rgb(100,100,255)"
1969.04,,0.295,50,blue,"rgb(100,100,255)"
1970.04,,0.302,50,blue,"rgb(100,100,255)"
1971.04,,0.31,50,blue,"rgb(100,100,255)"
1972.04,,0.32,50,blue,"rgb(100,100,255)"
1973.04,,0.331,50,blue,"rgb(100,100,255)"
1974.04,,0.343,50,blue,"rgb(100,100,255)"
1975.04,,0.357,50,blue,"rgb(100,100,255)"
1976.04,,0.371,50,blue,"rgb(100,100,255)"
1977.04,,0.387,50,blue,"rgb(100,100,255)"
1978.04,,0.403,50,blue,"rgb(100,100,255)"
1979.04,,0.42,50,blue,"rgb(100,100,255)"
1980.04,,0.438,50,blue,"rgb(100,100,255)"
1981.04,,0.457,50,blue,"rgb(100,100,255)"
1982.04,,0.473,50,blue,"rgb(100,100,255)"
1983.04,,0.49,50,blue,"rgb(100,100,255)"
1984.04,,0.506,50,blue,"rgb(100,100,255)"
1985.04,,0.522,50,blue,"rgb(100,100,255)"
1986.04,,0.538,50,blue,"rgb(100,100,255)"
1987.04,,0.555,50,blue,"rgb(100,100,255)"
1988.04,,0.571,50,blue,"rgb(100,100,255)"
1989.04,,0.588,50,blue,"rgb(100,100,255)"
1990.04,,0.603,50,blue,"rgb(100,100,255)"
1991.04,,0.618,50,blue,"rgb(100,100,255)"
1992.04,,0.633,50,blue,"rgb(100,100,255)"
1993.04,,0.647,50,blue,"rgb(100,100,255)"
1994.04,,0.659,50,blue,"rgb(100,100,255)"
1995.04,,0.671,50,blue,"rgb(100,100,255)"
1996.04,,0.683,50,blue,"rgb(100,100,255)"
1997.04,,0.695,50,blue,"rgb(100,100,255)"
1998.04,,0.708,50,blue,"rgb(100,100,255)"
1999.04,,0.722,50,blue,"rgb(100,100,255)"
2000.04,,0.735,50,blue,"rgb(100,100,255)"
2001.04,,0.749,50,blue,"rgb(100,100,255)"
2002.04,,0.763,50,blue,"rgb(100,100,255)"
2003.04,,0.777,50,blue,"rgb(100,100,255)"
2004.04,,0.792,50,blue,"rgb(100,100,255)"
2005.04,,0.808,50,blue,"rgb(100,100,255)"
2006.04,,0.825,50,blue,"rgb(100,100,255)"
2007.04,,0.841,50,blue,"rgb(100,100,255)"
2008.04,,0.859,50,blue,"rgb(100,100,255)"
2009.04,,0.876,50,blue,"rgb(100,100,255)"
2010.04,,0.892,50,blue,"rgb(100,100,255)"
2011.04,,0.909,50,blue,"rgb(100,100,255)"
2012.04,,0.927,50,blue,"rgb(100,100,255)"
2013.04,,0.946,50,blue,"rgb(100,100,255)"
2014.04,,0.966,50,blue,"rgb(100,100,255)"
2015.04,,0.987,50,blue,"rgb(100,100,255)"
2016.04,,1.009,50,blue,"rgb(100,100,255)"
2017.04,,1.033,50,blue,"rgb(100,100,255)"
1850.04,,-0.023,17,blue,"rgb(100,100,255)"
1851.04,,-0.022,17,blue,"rgb(100,100,255)"
1852.04,,-0.021,17,blue,"rgb(100,100,255)"
1853.04,,-0.02,17,blue,"rgb(100,100,255)"
1854.04,,-0.019,17,blue,"rgb(100,100,255)"
1855.04,,-0.019,17,blue,"rgb(100,100,255)"
1856.04,,-0.019,17,blue,"rgb(100,100,255)"
1857.04,,-0.019,17,blue,"rgb(100,100,255)"
1858.04,,-0.019,17,blue,"rgb(100,100,255)"
1859.04,,-0.018,17,blue,"rgb(100,100,255)"
1860.04,,-0.018,17,blue,"rgb(100,100,255)"
1861.04,,-0.019,17,blue,"rgb(100,100,255)"
1862.04,,-0.019,17,blue,"rgb(100,100,255)"
1863.04,,-0.02,17,blue,"rgb(100,100,255)"
1864.04,,-0.02,17,blue,"rgb(100,100,255)"
1865.04,,-0.019,17,blue,"rgb(100,100,255)"
1866.04,,-0.019,17,blue,"rgb(100,100,255)"
1867.04,,-0.018,17,blue,"rgb(100,100,255)"
1868.04,,-0.017,17,blue,"rgb(100,100,255)"
1869.04,,-0.016,17,blue,"rgb(100,100,255)"
1870.04,,-0.015,17,blue,"rgb(100,100,255)"
1871.04,,-0.013,17,blue,"rgb(100,100,255)"
1872.04,,-0.012,17,blue,"rgb(100,100,255)"
1873.04,,-0.01,17,blue,"rgb(100,100,255)"
1874.04,,-0.008,17,blue,"rgb(100,100,255)"
1875.04,,-0.007,17,blue,"rgb(100,100,255)"
1876.04,,-0.004,17,blue,"rgb(100,100,255)"
1877.04,,-0.003,17,blue,"rgb(100,100,255)"
1878.04,,-0.001,17,blue,"rgb(100,100,255)"
1879.04,,0,17,blue,"rgb(100,100,255)"
1880.04,,0.001,17,blue,"rgb(100,100,255)"
1881.04,,0.002,17,blue,"rgb(100,100,255)"
1882.04,,0.004,17,blue,"rgb(100,100,255)"
1883.04,,0.004,17,blue,"rgb(100,100,255)"
1884.04,,0.006,17,blue,"rgb(100,100,255)"
1885.04,,0.007,17,blue,"rgb(100,100,255)"
1886.04,,0.009,17,blue,"rgb(100,100,255)"
1887.04,,0.011,17,blue,"rgb(100,100,255)"
1888.04,,0.015,17,blue,"rgb(100,100,255)"
1889.04,,0.018,17,blue,"rgb(100,100,255)"
1890.04,,0.021,17,blue,"rgb(100,100,255)"
1891.04,,0.023,17,blue,"rgb(100,100,255)"
1892.04,,0.025,17,blue,"rgb(100,100,255)"
1893.04,,0.028,17,blue,"rgb(100,100,255)"
1894.04,,0.03,17,blue,"rgb(100,100,255)"
1895.04,,0.032,17,blue,"rgb(100,100,255)"
1896.04,,0.034,17,blue,"rgb(100,100,255)"
1897.04,,0.036,17,blue,"rgb(100,100,255)"
1898.04,,0.038,17,blue,"rgb(100,100,255)"
1899.04,,0.041,17,blue,"rgb(100,100,255)"
1900.04,,0.043,17,blue,"rgb(100,100,255)"
1901.04,,0.045,17,blue,"rgb(100,100,255)"
1902.04,,0.046,17,blue,"rgb(100,100,255)"
1903.04,,0.048,17,blue,"rgb(100,100,255)"
1904.04,,0.05,17,blue,"rgb(100,100,255)"
1905.04,,0.053,17,blue,"rgb(100,100,255)"
1906.04,,0.055,17,blue,"rgb(100,100,255)"
1907.04,,0.058,17,blue,"rgb(100,100,255)"
1908.04,,0.061,17,blue,"rgb(100,100,255)"
1909.04,,0.064,17,blue,"rgb(100,100,255)"
1910.04,,0.067,17,blue,"rgb(100,100,255)"
1911.04,,0.069,17,blue,"rgb(100,100,255)"
1912.04,,0.072,17,blue,"rgb(100,100,255)"
1913.04,,0.075,17,blue,"rgb(100,100,255)"
1914.04,,0.078,17,blue,"rgb(100,100,255)"
1915.04,,0.081,17,blue,"rgb(100,100,255)"
1916.04,,0.086,17,blue,"rgb(100,100,255)"
1917.04,,0.09,17,blue,"rgb(100,100,255)"
1918.04,,0.094,17,blue,"rgb(100,100,255)"
1919.04,,0.098,17,blue,"rgb(100,100,255)"
1920.04,,0.102,17,blue,"rgb(100,100,255)"
1921.04,,0.106,17,blue,"rgb(100,100,255)"
1922.04,,0.11,17,blue,"rgb(100,100,255)"
1923.04,,0.113,17,blue,"rgb(100,100,255)"
1924.04,,0.115,17,blue,"rgb(100,100,255)"
1925.04,,0.118,17,blue,"rgb(100,100,255)"
1926.04,,0.12,17,blue,"rgb(100,100,255)"
1927.04,,0.122,17,blue,"rgb(100,100,255)"
1928.04,,0.125,17,blue,"rgb(100,100,255)"
1929.04,,0.128,17,blue,"rgb(100,100,255)"
1930.04,,0.13,17,blue,"rgb(100,100,255)"
1931.04,,0.133,17,blue,"rgb(100,100,255)"
1932.04,,0.136,17,blue,"rgb(100,100,255)"
1933.04,,0.14,17,blue,"rgb(100,100,255)"
1934.04,,0.143,17,blue,"rgb(100,100,255)"
1935.04,,0.147,17,blue,"rgb(100,100,255)"
1936.04,,0.151,17,blue,"rgb(100,100,255)"
1937.04,,0.153,17,blue,"rgb(100,100,255)"
1938.04,,0.157,17,blue,"rgb(100,100,255)"
1939.04,,0.16,17,blue,"rgb(100,100,255)"
1940.04,,0.163,17,blue,"rgb(100,100,255)"
1941.04,,0.166,17,blue,"rgb(100,100,255)"
1942.04,,0.169,17,blue,"rgb(100,100,255)"
1943.04,,0.172,17,blue,"rgb(100,100,255)"
1944.04,,0.175,17,blue,"rgb(100,100,255)"
1945.04,,0.177,17,blue,"rgb(100,100,255)"
1946.04,,0.178,17,blue,"rgb(100,100,255)"
1947.04,,0.18,17,blue,"rgb(100,100,255)"
1948.04,,0.181,17,blue,"rgb(100,100,255)"
1949.04,,0.182,17,blue,"rgb(100,100,255)"
1950.04,,0.183,17,blue,"rgb(100,100,255)"
1951.04,,0.185,17,blue,"rgb(100,100,255)"
1952.04,,0.186,17,blue,"rgb(100,100,255)"
1953.04,,0.188,17,blue,"rgb(100,100,255)"
1954.04,,0.19,17,blue,"rgb(100,100,255)"
1955.04,,0.192,17,blue,"rgb(100,100,255)"
1956.04,,0.194,17,blue,"rgb(100,100,255)"
1957.04,,0.196,17,blue,"rgb(100,100,255)"
1958.04,,0.198,17,blue,"rgb(100,100,255)"
1959.04,,0.201,17,blue,"rgb(100,100,255)"
1960.04,,0.204,17,blue,"rgb(100,100,255)"
1961.04,,0.207,17,blue,"rgb(100,100,255)"
1962.04,,0.209,17,blue,"rgb(100,100,255)"
1963.04,,0.212,17,blue,"rgb(100,100,255)"
1964.04,,0.215,17,blue,"rgb(100,100,255)"
1965.04,,0.218,17,blue,"rgb(100,100,255)"
1966.04,,0.222,17,blue,"rgb(100,100,255)"
1967.04,,0.226,17,blue,"rgb(100,100,255)"
1968.04,,0.231,17,blue,"rgb(100,100,255)"
1969.04,,0.236,17,blue,"rgb(100,100,255)"
1970.04,,0.242,17,blue,"rgb(100,100,255)"
1971.04,,0.248,17,blue,"rgb(100,100,255)"
1972.04,,0.256,17,blue,"rgb(100,100,255)"
1973.04,,0.265,17,blue,"rgb(100,100,255)"
1974.04,,0.275,17,blue,"rgb(100,100,255)"
1975.04,,0.285,17,blue,"rgb(100,100,255)"
1976.04,,0.297,17,blue,"rgb(100,100,255)"
1977.04,,0.309,17,blue,"rgb(100,100,255)"
1978.04,,0.323,17,blue,"rgb(100,100,255)"
1979.04,,0.336,17,blue,"rgb(100,100,255)"
1980.04,,0.351,17,blue,"rgb(100,100,255)"
1981.04,,0.365,17,blue,"rgb(100,100,255)"
1982.04,,0.379,17,blue,"rgb(100,100,255)"
1983.04,,0.392,17,blue,"rgb(100,100,255)"
1984.04,,0.405,17,blue,"rgb(100,100,255)"
1985.04,,0.418,17,blue,"rgb(100,100,255)"
1986.04,,0.431,17,blue,"rgb(100,100,255)"
1987.04,,0.444,17,blue,"rgb(100,100,255)"
1988.04,,0.457,17,blue,"rgb(100,100,255)"
1989.04,,0.47,17,blue,"rgb(100,100,255)"
1990.04,,0.483,17,blue,"rgb(100,100,255)"
1991.04,,0.495,17,blue,"rgb(100,100,255)"
1992.04,,0.507,17,blue,"rgb(100,100,255)"
1993.04,,0.517,17,blue,"rgb(100,100,255)"
1994.04,,0.527,17,blue,"rgb(100,100,255)"
1995.04,,0.537,17,blue,"rgb(100,100,255)"
1996.04,,0.546,17,blue,"rgb(100,100,255)"
1997.04,,0.556,17,blue,"rgb(100,100,255)"
1998.04,,0.567,17,blue,"rgb(100,100,255)"
1999.04,,0.577,17,blue,"rgb(100,100,255)"
2000.04,,0.588,17,blue,"rgb(100,100,255)"
2001.04,,0.599,17,blue,"rgb(100,100,255)"
2002.04,,0.61,17,blue,"rgb(100,100,255)"
2003.04,,0.622,17,blue,"rgb(100,100,255)"
2004.04,,0.634,17,blue,"rgb(100,100,255)"
2005.04,,0.647,17,blue,"rgb(100,100,255)"
2006.04,,0.66,17,blue,"rgb(100,100,255)"
2007.04,,0.673,17,blue,"rgb(100,100,255)"
2008.04,,0.687,17,blue,"rgb(100,100,255)"
2009.04,,0.701,17,blue,"rgb(100,100,255)"
2010.04,,0.714,17,blue,"rgb(100,100,255)"
2011.04,,0.727,17,blue,"rgb(100,100,255)"
2012.04,,0.742,17,blue,"rgb(100,100,255)"
2013.04,,0.757,17,blue,"rgb(100,100,255)"
2014.04,,0.773,17,blue,"rgb(100,100,255)"
2015.04,,0.789,17,blue,"rgb(100,100,255)"
2016.04,,0.807,17,blue,"rgb(100,100,255)"
2017.04,,0.826,17,blue,"rgb(100,100,255)"
1850.04,,-0.035,83,blue,"rgb(100,100,255)"
1851.04,,-0.033,83,blue,"rgb(100,100,255)"
1852.04,,-0.032,83,blue,"rgb(100,100,255)"
1853.04,,-0.03,83,blue,"rgb(100,100,255)"
1854.04,,-0.029,83,blue,"rgb(100,100,255)"
1855.04,,-0.029,83,blue,"rgb(100,100,255)"
1856.04,,-0.029,83,blue,"rgb(100,100,255)"
1857.04,,-0.029,83,blue,"rgb(100,100,255)"
1858.04,,-0.028,83,blue,"rgb(100,100,255)"
1859.04,,-0.027,83,blue,"rgb(100,100,255)"
1860.04,,-0.028,83,blue,"rgb(100,100,255)"
1861.04,,-0.029,83,blue,"rgb(100,100,255)"
1862.04,,-0.029,83,blue,"rgb(100,100,255)"
1863.04,,-0.03,83,blue,"rgb(100,100,255)"
1864.04,,-0.029,83,blue,"rgb(100,100,255)"
1865.04,,-0.029,83,blue,"rgb(100,100,255)"
1866.04,,-0.028,83,blue,"rgb(100,100,255)"
1867.04,,-0.027,83,blue,"rgb(100,100,255)"
1868.04,,-0.026,83,blue,"rgb(100,100,255)"
1869.04,,-0.024,83,blue,"rgb(100,100,255)"
1870.04,,-0.022,83,blue,"rgb(100,100,255)"
1871.04,,-0.02,83,blue,"rgb(100,100,255)"
1872.04,,-0.018,83,blue,"rgb(100,100,255)"
1873.04,,-0.016,83,blue,"rgb(100,100,255)"
1874.04,,-0.013,83,blue,"rgb(100,100,255)"
1875.04,,-0.01,83,blue,"rgb(100,100,255)"
1876.04,,-0.007,83,blue,"rgb(100,100,255)"
1877.04,,-0.004,83,blue,"rgb(100,100,255)"
1878.04,,-0.002,83,blue,"rgb(100,100,255)"
1879.04,,0,83,blue,"rgb(100,100,255)"
1880.04,,0.002,83,blue,"rgb(100,100,255)"
1881.04,,0.004,83,blue,"rgb(100,100,255)"
1882.04,,0.005,83,blue,"rgb(100,100,255)"
1883.04,,0.007,83,blue,"rgb(100,100,255)"
1884.04,,0.008,83,blue,"rgb(100,100,255)"
1885.04,,0.011,83,blue,"rgb(100,100,255)"
1886.04,,0.013,83,blue,"rgb(100,100,255)"
1887.04,,0.017,83,blue,"rgb(100,100,255)"
1888.04,,0.022,83,blue,"rgb(100,100,255)"
1889.04,,0.027,83,blue,"rgb(100,100,255)"
1890.04,,0.031,83,blue,"rgb(100,100,255)"
1891.04,,0.035,83,blue,"rgb(100,100,255)"
1892.04,,0.038,83,blue,"rgb(100,100,255)"
1893.04,,0.042,83,blue,"rgb(100,100,255)"
1894.04,,0.046,83,blue,"rgb(100,100,255)"
1895.04,,0.048,83,blue,"rgb(100,100,255)"
1896.04,,0.051,83,blue,"rgb(100,100,255)"
1897.04,,0.054,83,blue,"rgb(100,100,255)"
1898.04,,0.057,83,blue,"rgb(100,100,255)"
1899.04,,0.061,83,blue,"rgb(100,100,255)"
1900.04,,0.065,83,blue,"rgb(100,100,255)"
1901.04,,0.067,83,blue,"rgb(100,100,255)"
1902.04,,0.069,83,blue,"rgb(100,100,255)"
1903.04,,0.071,83,blue,"rgb(100,100,255)"
1904.04,,0.075,83,blue,"rgb(100,100,255)"
1905.04,,0.079,83,blue,"rgb(100,100,255)"
1906.04,,0.083,83,blue,"rgb(100,100,255)"
1907.04,,0.087,83,blue,"rgb(100,100,255)"
1908.04,,0.091,83,blue,"rgb(100,100,255)"
1909.04,,0.096,83,blue,"rgb(100,100,255)"
1910.04,,0.1,83,blue,"rgb(100,100,255)"
1911.04,,0.104,83,blue,"rgb(100,100,255)"
1912.04,,0.108,83,blue,"rgb(100,100,255)"
1913.04,,0.112,83,blue,"rgb(100,100,255)"
1914.04,,0.116,83,blue,"rgb(100,100,255)"
1915.04,,0.122,83,blue,"rgb(100,100,255)"
1916.04,,0.129,83,blue,"rgb(100,100,255)"
1917.04,,0.135,83,blue,"rgb(100,100,255)"
1918.04,,0.141,83,blue,"rgb(100,100,255)"
1919.04,,0.147,83,blue,"rgb(100,100,255)"
1920.04,,0.153,83,blue,"rgb(100,100,255)"
1921.04,,0.159,83,blue,"rgb(100,100,255)"
1922.04,,0.165,83,blue,"rgb(100,100,255)"
1923.04,,0.169,83,blue,"rgb(100,100,255)"
1924.04,,0.173,83,blue,"rgb(100,100,255)"
1925.04,,0.177,83,blue,"rgb(100,100,255)"
1926.04,,0.18,83,blue,"rgb(100,100,255)"
1927.04,,0.183,83,blue,"rgb(100,100,255)"
1928.04,,0.187,83,blue,"rgb(100,100,255)"
1929.04,,0.192,83,blue,"rgb(100,100,255)"
1930.04,,0.196,83,blue,"rgb(100,100,255)"
1931.04,,0.2,83,blue,"rgb(100,100,255)"
1932.04,,0.205,83,blue,"rgb(100,100,255)"
1933.04,,0.209,83,blue,"rgb(100,100,255)"
1934.04,,0.215,83,blue,"rgb(100,100,255)"
1935.04,,0.221,83,blue,"rgb(100,100,255)"
1936.04,,0.226,83,blue,"rgb(100,100,255)"
1937.04,,0.23,83,blue,"rgb(100,100,255)"
1938.04,,0.235,83,blue,"rgb(100,100,255)"
1939.04,,0.24,83,blue,"rgb(100,100,255)"
1940.04,,0.245,83,blue,"rgb(100,100,255)"
1941.04,,0.25,83,blue,"rgb(100,100,255)"
1942.04,,0.254,83,blue,"rgb(100,100,255)"
1943.04,,0.259,83,blue,"rgb(100,100,255)"
1944.04,,0.262,83,blue,"rgb(100,100,255)"
1945.04,,0.265,83,blue,"rgb(100,100,255)"
1946.04,,0.268,83,blue,"rgb(100,100,255)"
1947.04,,0.27,83,blue,"rgb(100,100,255)"
1948.04,,0.271,83,blue,"rgb(100,100,255)"
1949.04,,0.273,83,blue,"rgb(100,100,255)"
1950.04,,0.275,83,blue,"rgb(100,100,255)"
1951.04,,0.277,83,blue,"rgb(100,100,255)"
1952.04,,0.28,83,blue,"rgb(100,100,255)"
1953.04,,0.282,83,blue,"rgb(100,100,255)"
1954.04,,0.285,83,blue,"rgb(100,100,255)"
1955.04,,0.288,83,blue,"rgb(100,100,255)"
1956.04,,0.29,83,blue,"rgb(100,100,255)"
1957.04,,0.294,83,blue,"rgb(100,100,255)"
1958.04,,0.297,83,blue,"rgb(100,100,255)"
1959.04,,0.302,83,blue,"rgb(100,100,255)"
1960.04,,0.306,83,blue,"rgb(100,100,255)"
1961.04,,0.31,83,blue,"rgb(100,100,255)"
1962.04,,0.314,83,blue,"rgb(100,100,255)"
1963.04,,0.318,83,blue,"rgb(100,100,255)"
1964.04,,0.322,83,blue,"rgb(100,100,255)"
1965.04,,0.327,83,blue,"rgb(100,100,255)"
1966.04,,0.333,83,blue,"rgb(100,100,255)"
1967.04,,0.34,83,blue,"rgb(100,100,255)"
1968.04,,0.346,83,blue,"rgb(100,100,255)"
1969.04,,0.354,83,blue,"rgb(100,100,255)"
1970.04,,0.363,83,blue,"rgb(100,100,255)"
1971.04,,0.372,83,blue,"rgb(100,100,255)"
1972.04,,0.384,83,blue,"rgb(100,100,255)"
1973.04,,0.397,83,blue,"rgb(100,100,255)"
1974.04,,0.412,83,blue,"rgb(100,100,255)"
1975.04,,0.428,83,blue,"rgb(100,100,255)"
1976.04,,0.445,83,blue,"rgb(100,100,255)"
1977.04,,0.464,83,blue,"rgb(100,100,255)"
1978.04,,0.484,83,blue,"rgb(100,100,255)"
1979.04,,0.505,83,blue,"rgb(100,100,255)"
1980.04,,0.526,83,blue,"rgb(100,100,255)"
1981.04,,0.548,83,blue,"rgb(100,100,255)"
1982.04,,0.568,83,blue,"rgb(100,100,255)"
1983.04,,0.587,83,blue,"rgb(100,100,255)"
1984.04,,0.607,83,blue,"rgb(100,100,255)"
1985.04,,0.627,83,blue,"rgb(100,100,255)"
1986.04,,0.646,83,blue,"rgb(100,100,255)"
1987.04,,0.665,83,blue,"rgb(100,100,255)"
1988.04,,0.685,83,blue,"rgb(100,100,255)"
1989.04,,0.705,83,blue,"rgb(100,100,255)"
1990.04,,0.724,83,blue,"rgb(100,100,255)"
1991.04,,0.742,83,blue,"rgb(100,100,255)"
1992.04,,0.76,83,blue,"rgb(100,100,255)"
1993.04,,0.776,83,blue,"rgb(100,100,255)"
1994.04,,0.79,83,blue,"rgb(100,100,255)"
1995.04,,0.805,83,blue,"rgb(100,100,255)"
1996.04,,0.819,83,blue,"rgb(100,100,255)"
1997.04,,0.835,83,blue,"rgb(100,100,255)"
1998.04,,0.85,83,blue,"rgb(100,100,255)"
1999.04,,0.866,83,blue,"rgb(100,100,255)"
2000.04,,0.882,83,blue,"rgb(100,100,255)"
2001.04,,0.898,83,blue,"rgb(100,100,255)"
2002.04,,0.915,83,blue,"rgb(100,100,255)"
2003.04,,0.933,83,blue,"rgb(100,100,255)"
2004.04,,0.951,83,blue,"rgb(100,100,255)"
2005.04,,0.97,83,blue,"rgb(100,100,255)"
2006.04,,0.99,83,blue,"rgb(100,100,255)"
2007.04,,1.01,83,blue,"rgb(100,100,255)"
2008.04,,1.031,83,blue,"rgb(100,100,255)"
2009.04,,1.051,83,blue,"rgb(100,100,255)"
2010.04,,1.071,83,blue,"rgb(100,100,255)"
2011.04,,1.091,83,blue,"rgb(100,100,255)"
2012.04,,1.112,83,blue,"rgb(100,100,255)"
2013.04,,1.135,83,blue,"rgb(100,100,255)"
2014.04,,1.159,83,blue,"rgb(100,100,255)"
2015.04,,1.184,83,blue,"rgb(100,100,255)"
2016.04,,1.211,83,blue,"rgb(100,100,255)"
2017.04,,1.239,83,blue,"rgb(100,100,255)"
1850.04,,-0.41,hist,blue,"rgb(1,1,1)"
1851.04,,0.1,hist,blue,"rgb(1,1,1)"
1852.04,,-0.07,hist,blue,"rgb(1,1,1)"
1853.04,,0.1,hist,blue,"rgb(1,1,1)"
1854.04,,-0.1,hist,blue,"rgb(1,1,1)"
1855.04,,0.2,hist,blue,"rgb(1,1,1)"
1856.04,,0.18,hist,blue,"rgb(1,1,1)"
1857.04,,-0.28,hist,blue,"rgb(1,1,1)"
1858.04,,-0.14,hist,blue,"rgb(1,1,1)"
1859.04,,-0.1,hist,blue,"rgb(1,1,1)"
1860.04,,0.01,hist,blue,"rgb(1,1,1)"
1861.04,,-0.68,hist,blue,"rgb(1,1,1)"
1862.04,,-0.51,hist,blue,"rgb(1,1,1)"
1863.04,,0.23,hist,blue,"rgb(1,1,1)"
1864.04,,-0.59,hist,blue,"rgb(1,1,1)"
1865.04,,0.16,hist,blue,"rgb(1,1,1)"
1866.04,,0.24,hist,blue,"rgb(1,1,1)"
1867.04,,0.02,hist,blue,"rgb(1,1,1)"
1868.04,,-0.37,hist,blue,"rgb(1,1,1)"
1869.04,,0.04,hist,blue,"rgb(1,1,1)"
1870.04,,0.16,hist,blue,"rgb(1,1,1)"
1871.04,,-0.23,hist,blue,"rgb(1,1,1)"
1872.04,,-0.12,hist,blue,"rgb(1,1,1)"
1873.04,,0.2,hist,blue,"rgb(1,1,1)"
1874.04,,0.25,hist,blue,"rgb(1,1,1)"
1875.04,,-0.23,hist,blue,"rgb(1,1,1)"
1876.04,,-0.09,hist,blue,"rgb(1,1,1)"
1877.04,,-0.04,hist,blue,"rgb(1,1,1)"
1878.04,,0.37,hist,blue,"rgb(1,1,1)"
1879.04,,0.15,hist,blue,"rgb(1,1,1)"
1880.04,,0.08,hist,blue,"rgb(1,1,1)"
1881.04,,0.08,hist,blue,"rgb(1,1,1)"
1882.04,,0.37,hist,blue,"rgb(1,1,1)"
1883.04,,-0.1,hist,blue,"rgb(1,1,1)"
1884.04,,-0.01,hist,blue,"rgb(1,1,1)"
1885.04,,-0.28,hist,blue,"rgb(1,1,1)"
1886.04,,-0.11,hist,blue,"rgb(1,1,1)"
1887.04,,-0.36,hist,blue,"rgb(1,1,1)"
1888.04,,-0.19,hist,blue,"rgb(1,1,1)"
1889.04,,0.15,hist,blue,"rgb(1,1,1)"
1890.04,,-0.14,hist,blue,"rgb(1,1,1)"
1891.04,,-0.19,hist,blue,"rgb(1,1,1)"
1892.04,,-0.06,hist,blue,"rgb(1,1,1)"
1893.04,,-0.57,hist,blue,"rgb(1,1,1)"
1894.04,,-0.23,hist,blue,"rgb(1,1,1)"
1895.04,,-0.19,hist,blue,"rgb(1,1,1)"
1896.04,,0.06,hist,blue,"rgb(1,1,1)"
1897.04,,0.08,hist,blue,"rgb(1,1,1)"
1898.04,,0.19,hist,blue,"rgb(1,1,1)"
1899.04,,0.08,hist,blue,"rgb(1,1,1)"
1900.04,,-0.06,hist,blue,"rgb(1,1,1)"
1901.04,,0.07,hist,blue,"rgb(1,1,1)"
1902.04,,0.06,hist,blue,"rgb(1,1,1)"
1903.04,,0,hist,blue,"rgb(1,1,1)"
1904.04,,-0.36,hist,blue,"rgb(1,1,1)"
1905.04,,-0.13,hist,blue,"rgb(1,1,1)"
1906.04,,0.06,hist,blue,"rgb(1,1,1)"
1907.04,,-0.13,hist,blue,"rgb(1,1,1)"
1908.04,,-0.14,hist,blue,"rgb(1,1,1)"
1909.04,,-0.36,hist,blue,"rgb(1,1,1)"
1910.04,,-0.11,hist,blue,"rgb(1,1,1)"
1911.04,,-0.31,hist,blue,"rgb(1,1,1)"
1912.04,,-0.03,hist,blue,"rgb(1,1,1)"
1913.04,,-0.16,hist,blue,"rgb(1,1,1)"
1914.04,,0.28,hist,blue,"rgb(1,1,1)"
1915.04,,0.11,hist,blue,"rgb(1,1,1)"
1916.04,,0.08,hist,blue,"rgb(1,1,1)"
