year,hist temps,temperature,percentile,scenario
2012.21,,1.116,83,grey
2012.29,,1.118,83,grey
2012.38,,1.12,83,grey
2012.46,,1.122,83,grey
2012.54,,1.123,83,grey
2012.63,,1.125,83,grey
2012.71,,1.127,83,grey
2012.79,,1.129,83,grey
2012.88,,1.131,83,grey
2012.96,,1.133,83,grey
2013.04,,1.135,83,grey
2013.13,,1.137,83,grey
2013.21,,1.139,83,grey
2013.29,,1.141,83,grey
2013.38,,1.143,83,grey
2013.46,,1.145,83,grey
2013.54,,1.147,83,grey
2013.63,,1.149,83,grey
2013.71,,1.151,83,grey
2013.79,,1.153,83,grey
2013.88,,1.155,83,grey
2013.96,,1.157,83,grey
2014.04,,1.159,83,grey
2014.13,,1.161,83,grey
2014.21,,1.163,83,grey
2014.29,,1.165,83,grey
2014.38,,1.167,83,grey
2014.46,,1.169,83,grey
2014.54,,1.171,83,grey
2014.63,,1.173,83,grey
2014.71,,1.176,83,grey
2014.79,,1.178,83,grey
2014.88,,1.18,83,grey
2014.96,,1.182,83,grey
2015.04,,1.184,83,grey
2015.13,,1.186,83,grey
2015.21,,1.188,83,grey
2015.29,,1.19,83,grey
2015.38,,1.192,83,grey
2015.46,,1.194,83,grey
2015.54,,1.197,83,grey
2015.63,,1.199,83,grey
2015.71,,1.201,83,grey
2015.79,,1.204,83,grey
2015.88,,1.206,83,grey
2015.96,,1.208,83,grey
2016.04,,1.211,83,grey
2016.13,,1.213,83,grey
2016.21,,1.215,83,grey
2016.29,,1.218,83,grey
2016.38,,1.22,83,grey
2016.46,,1.223,83,grey
2016.54,,1.225,83,grey
2016.63,,1.227,83,grey
2016.71,,1.23,83,grey
2016.79,,1.232,83,grey
2016.88,,1.234,83,grey
2016.96,,1.237,83,grey
2017.04,,1.239,83,grey
2017.13,,1.241,83,grey
2017.21,,1.244,83,grey
2017.29,,1.246,83,grey
2017.38,,1.249,83,grey
2017.46,,1.251,83,grey
2017.54,,1.253,83,grey
2017.63,,1.256,83,grey
2017.71,,1.258,83,grey
2017.79,,1.26,83,grey
2017.88,,1.263,83,grey
2017.96,,1.265,83,grey
2018.01,,1.07,50,grey
2030.01,,1.2,50,grey
2050.01,,1.3,50,grey
2070.01,,1.4,50,grey
2090.01,,1.5,50,grey
2100.01,,1.5,50,grey
2018.01,,0.855,50,grey
2030.01,,1.1,50,grey
2050.01,,1.2,50,grey
2070.01,,1.3,50,grey
2090.01,,1.3,50,grey
2100.01,,1.3,50,grey
2018.01,,1.29,50,grey
2030.01,,1.6,50,grey
2050.01,,1.8,50,grey
2070.01,,1.8,50,grey
2090.01,,1.8,50,grey
2100.01,,1.8,50,grey
